"l","l'",Value
"Shanghai","Kolkata","0.0144709"
"Shanghai","Moscow","0.00727572"
"Shanghai","Bangkok","0.0170356"
"Shanghai","Dhaka","0.0155567"
"Shanghai","Buenos-Aires","0.00254025"
"Shanghai","Osaka","0.0353725"
"Shanghai","Lagos","0.00407144"
"Shanghai","Istanbul","0.00621866"
"Shanghai","Karachi","0.00927748"
"Shanghai","Kinshasa","0.00422223"
"Shanghai","Shenzhen","0.0397354"
"Shanghai","Bangalore","0.0100778"
"Shanghai","Ho-Chi-Minh-City","0.0179845"
"Shanghai","Tehran","0.00777584"
"Shanghai","Los-Angeles","0.00477374"
"Shanghai","Rio-de-Janeiro","0.0027333"
"Shanghai","Chengdu","0.029248"
"Shanghai","Baoding","0.0469805"
"Shanghai","Chennai","0.0106182"
"Shanghai","Lahore","0.0111388"
"Shanghai","London","0.00540402"
"Shanghai","Paris","0.00536593"
"Shanghai","Tianjin","0.0491215"
"Shanghai","Linyi","0.0874749"
"Shanghai","Shijiazhuang","0.0478774"
"Shanghai","Zhengzhou","0.0568336"
"Shanghai","Nanyang","0.0545844"
"Shanghai","Hyderabad","0.0107823"
"Shanghai","Wuhan","0.0677513"
"Shanghai","Handan","0.0535657"
"Shanghai","Nagoya","0.0321824"
"Shanghai","Weifang","0.070968"
"Shanghai","Lima","0.00290431"
"Shanghai","Zhoukou","0.0669834"
"Shanghai","Luanda","0.00406662"
"Shanghai","Ganzhou","0.0542706"
"Shanghai","Tongshan","0.0865206"
"Shanghai","Kuala-Lumpur","0.0131862"
"Shanghai","Chicago","0.00437998"
"Shanghai","Heze","0.0648871"
"Shanghai","Chongqing","0.0334349"
"Shanghai","Hanoi","0.0253597"
"Shanghai","Fuyang","0.0809943"
"Shanghai","Changsha","0.0535184"
"Shanghai","Dongguan","0.040591"
"Shanghai","Jining","0.0709403"
"Shanghai","Jinan","0.0634413"
"Shanghai","Pune","0.00996945"
"Shanghai","Foshan","0.0392053"
"Shanghai","Bogota","0.00317288"
"Shanghai","Ahmedabad","0.0101336"
"Shanghai","Nanjing","0.154372"
"Shanghai","Changchun","0.0332621"
"Shanghai","Tangshan","0.0482176"
"Shanghai","Cangzhou","0.0527072"
"Shanghai","Dar-es-Salaam","0.00514849"
"Shanghai","Hefei","0.110067"
"Shanghai","Hong-Kong","0.0393277"
"Shanghai","Shaoyang","0.0449198"
"Shanghai","Zhanjiang","0.0310055"
"Shanghai","Shangqiu","0.0710765"
"Shanghai","Nantong","0.320382"
"Shanghai","Yancheng","0.152668"
"Shanghai","Nanning","0.030345"
"Shanghai","Hengyang","0.0483159"
"Shanghai","Zhumadian","0.0641602"
"Shanghai","Shenyang","0.0401412"
"Shanghai","Xingtai","0.0516305"
"Shanghai","Xi'an","0.0392407"
"Shanghai","Santiago","0.00264584"
"Shanghai","Yantai","0.0672656"
"Shanghai","Riyadh","0.0068551"
"Shanghai","Luoyang","0.0510935"
"Shanghai","Kunming","0.0248907"
"Shanghai","Shangrao","0.0992285"
"Shanghai","Hangzhou","0.237331"
"Shanghai","Bijie","0.0298329"
"Shanghai","Quanzhou","0.0624633"
"Shanghai","Miami","0.00375193"
"Shanghai","Wuxi","0.292673"
"Shanghai","Huanggang","0.0730506"
"Shanghai","Maoming","0.0324994"
"Shanghai","Nanchong","0.0329739"
"Shanghai","Zunyi","0.0331611"
"Shanghai","Qujing","0.0264984"
"Shanghai","Baghdad","0.0070209"
"Shanghai","Xinyang","0.0659307"
"Mexico-City","Tokyo","0.00440526"
"Mexico-City","Jakarta","0.00295936"
"Mexico-City","Delhi","0.00340084"
"Mexico-City","Manila","0.00350394"
"Mexico-City","Sao-Paulo","0.00668268"
"Mexico-City","Seoul","0.00413178"
"Mexico-City","Mumbai","0.00318566"
"Mexico-City","Shanghai","0.00385696"
"Mexico-City","Guangzhou","0.00352857"
"Mexico-City","Cairo","0.00402624"
"Mexico-City","Beijing","0.00399744"
"Mexico-City","New-York","0.0146476"
"Mexico-City","Kolkata","0.0032629"
"Mexico-City","Moscow","0.00464281"
"Mexico-City","Bangkok","0.00316575"
"Mexico-City","Dhaka","0.00329907"
"Mexico-City","Buenos-Aires","0.00671871"
"Mexico-City","Osaka","0.00426312"
"Mexico-City","Lagos","0.00449645"
"Mexico-City","Istanbul","0.00435718"
"Mexico-City","Karachi","0.00335195"
"Mexico-City","Kinshasa","0.00391267"
"Mexico-City","Shenzhen","0.00352889"
"Mexico-City","Bangalore","0.00304077"
"Mexico-City","Ho-Chi-Minh-City","0.00318999"
"Mexico-City","Tehran","0.00378948"
"Mexico-City","Los-Angeles","0.0195571"
"Mexico-City","Rio-de-Janeiro","0.00646697"
"Mexico-City","Chengdu","0.00357963"
"Mexico-City","Baoding","0.00395323"
"Mexico-City","Chennai","0.00303971"
"Mexico-City","Lahore","0.00348347"
"Mexico-City","London","0.00556873"
"Mexico-City","Paris","0.00540763"
"Mexico-City","Tianjin","0.00398896"
"Mexico-City","Linyi","0.0038973"
"Mexico-City","Shijiazhuang","0.00391485"
"Mexico-City","Zhengzhou","0.00381238"
"Mexico-City","Nanyang","0.00374966"
"Mexico-City","Hyderabad","0.00313179"
"Mexico-City","Wuhan","0.00371625"
"Mexico-City","Handan","0.00387511"
"Mexico-City","Nagoya","0.00431164"
"Mexico-City","Weifang","0.00395454"
"Mexico-City","Lima","0.0116096"
"Mexico-City","Zhoukou","0.00379829"
"Mexico-City","Luanda","0.00393107"
"Mexico-City","Ganzhou","0.00361521"
"Mexico-City","Tongshan","0.00385654"
"Mexico-City","Kuala-Lumpur","0.00299836"
"Mexico-City","Chicago","0.0180811"
"Mexico-City","Heze","0.00385301"
"Mexico-City","Chongqing","0.00358056"
"Mexico-City","Hanoi","0.00337628"
"Mexico-City","Fuyang","0.00379848"
"Mexico-City","Changsha","0.00363811"
"Mexico-City","Dongguan","0.00353478"
"Mexico-City","Jining","0.00387595"
"Mexico-City","Jinan","0.00391678"
"Mexico-City","Pune","0.00316935"
"Mexico-City","Foshan","0.00352396"
"Mexico-City","Bogota","0.0154946"
"Mexico-City","Ahmedabad","0.00327686"
"Mexico-City","Nanjing","0.00382819"
"Mexico-City","Changchun","0.00427259"
"Mexico-City","Tangshan","0.00401886"
"Mexico-City","Cangzhou","0.00395939"
"Mexico-City","Dar-es-Salaam","0.00325452"
"Mexico-City","Hefei","0.00379741"
"Mexico-City","Hong-Kong","0.00352622"
"Mexico-City","Shaoyang","0.00359288"
"Mexico-City","Zhanjiang","0.00344329"
"Mexico-City","Shangqiu","0.00383522"
"Mexico-City","Nantong","0.00386572"
"Mexico-City","Yancheng","0.00388671"
"Mexico-City","Nanning","0.00344789"
"Mexico-City","Hengyang","0.00360178"
"Mexico-City","Zhumadian","0.00377194"
"Mexico-City","Shenyang","0.00417637"
"Mexico-City","Xingtai","0.00388731"
"Mexico-City","Xi'an","0.003732"
"Mexico-City","Santiago","0.00750705"
"Mexico-City","Yantai","0.00401236"
"Mexico-City","Riyadh","0.00359057"
"Mexico-City","Luoyang","0.00379144"
"Mexico-City","Kunming","0.00342837"
"Mexico-City","Shangrao","0.00372717"
"Mexico-City","Hangzhou","0.00381018"
"Mexico-City","Bijie","0.00351109"
"Mexico-City","Quanzhou","0.00365913"
"Mexico-City","Miami","0.02365"
"Mexico-City","Wuxi","0.00384413"
"Mexico-City","Huanggang","0.00372234"
"Mexico-City","Maoming","0.0034608"
"Mexico-City","Nanchong","0.00360654"
"Mexico-City","Zunyi","0.00354108"
"Mexico-City","Qujing","0.0034515"
"Mexico-City","Baghdad","0.00383538"
"Mexico-City","Xinyang","0.003751"
"Guangzhou","Tokyo","0.0168944"
"Guangzhou","Jakarta","0.0147646"
"Guangzhou","Delhi","0.0135372"
"Guangzhou","Manila","0.0385122"
"Guangzhou","Sao-Paulo","0.00277572"
"Guangzhou","Seoul","0.0235702"
"Guangzhou","Mumbai","0.0117638"
"Guangzhou","Shanghai","0.039786"
"Guangzhou","Mexico-City","0.00352857"
"Guangzhou","Cairo","0.00619683"
"Guangzhou","Beijing","0.0257907"
"Guangzhou","New-York","0.00386713"
"Guangzhou","Kolkata","0.019241"
"Guangzhou","Moscow","0.00708008"
"Guangzhou","Bangkok","0.0285803"
"Guangzhou","Dhaka","0.0209972"
"Guangzhou","Buenos-Aires","0.00269492"
"Guangzhou","Osaka","0.0195433"
"Guangzhou","Lagos","0.00424634"
"Guangzhou","Istanbul","0.00629938"
"Guangzhou","Karachi","0.0105716"
"Guangzhou","Kinshasa","0.00452153"
"Guangzhou","Shenzhen","0.322854"
"Guangzhou","Bangalore","0.0125819"
"Guangzhou","Ho-Chi-Minh-City","0.0314676"
"Guangzhou","Tehran","0.00819293"
"Guangzhou","Los-Angeles","0.00428076"
"Guangzhou","Rio-de-Janeiro","0.00283158"
"Guangzhou","Chengdu","0.0388472"
"Guangzhou","Baoding","0.0275838"
"Guangzhou","Chennai","0.013512"
"Guangzhou","Lahore","0.0125488"
"Guangzhou","London","0.00523791"
"Guangzhou","Paris","0.00523668"
"Guangzhou","Tianjin","0.0267415"
"Guangzhou","Linyi","0.0341274"
"Guangzhou","Shijiazhuang","0.0291962"
"Guangzhou","Zhengzhou","0.037238"
"Guangzhou","Nanyang","0.0434856"
"Guangzhou","Hyderabad","0.0134186"
"Guangzhou","Wuhan","0.0564602"
"Guangzhou","Handan","0.0321779"
"Guangzhou","Nagoya","0.0185349"
"Guangzhou","Weifang","0.0300948"
"Guangzhou","Lima","0.00271419"
"Guangzhou","Zhoukou","0.0408197"
"Guangzhou","Luanda","0.00436257"
"Guangzhou","Ganzhou","0.126653"
"Guangzhou","Tongshan","0.0371635"
"Guangzhou","Kuala-Lumpur","0.0192556"
"Guangzhou","Chicago","0.00399159"
"Guangzhou","Heze","0.0354034"
"Guangzhou","Chongqing","0.0485147"
"Guangzhou","Hanoi","0.0588771"
"Guangzhou","Fuyang","0.0429334"
"Guangzhou","Changsha","0.0813689"
"Guangzhou","Dongguan","0.495244"
"Guangzhou","Jining","0.0344486"
"Guangzhou","Jinan","0.0313053"
"Guangzhou","Pune","0.0120046"
"Guangzhou","Foshan","0.722473"
"Guangzhou","Bogota","0.00296219"
"Guangzhou","Ahmedabad","0.0119125"
"Guangzhou","Nanjing","0.0423628"
"Guangzhou","Changchun","0.0191949"
"Guangzhou","Tangshan","0.0257425"
"Guangzhou","Cangzhou","0.0282258"
"Guangzhou","Dar-es-Salaam","0.00572181"
"Guangzhou","Hefei","0.0454996"
"Guangzhou","Hong-Kong","0.27523"
"Guangzhou","Shaoyang","0.0923562"
"Guangzhou","Zhanjiang","0.120717"
"Guangzhou","Shangqiu","0.037667"
"Guangzhou","Nantong","0.0388206"
"Guangzhou","Yancheng","0.0363822"
"Guangzhou","Nanning","0.0897203"
"Guangzhou","Hengyang","0.105388"
"Guangzhou","Zhumadian","0.0435665"
"Guangzhou","Shenyang","0.0214494"
"Guangzhou","Xingtai","0.0311701"
"Guangzhou","Xi'an","0.0367917"
"Guangzhou","Santiago","0.00265181"
"Guangzhou","Yantai","0.0276007"
"Guangzhou","Riyadh","0.00740987"
"Guangzhou","Luoyang","0.0374638"
"Guangzhou","Kunming","0.0437873"
"Guangzhou","Shangrao","0.062083"
"Guangzhou","Hangzhou","0.0455652"
"Guangzhou","Bijie","0.0512163"
"Guangzhou","Quanzhou","0.0798447"
"Guangzhou","Miami","0.00346352"
"Guangzhou","Wuxi","0.0411129"
"Guangzhou","Huanggang","0.0568379"
"Guangzhou","Maoming","0.146734"
"Guangzhou","Nanchong","0.0430985"
"Guangzhou","Zunyi","0.0578922"
"Guangzhou","Qujing","0.047902"
"Guangzhou","Baghdad","0.00738384"
"Guangzhou","Xinyang","0.0474546"
"Cairo","Tokyo","0.00519707"
"Cairo","Jakarta","0.0055335"
"Cairo","Delhi","0.0111642"
"Cairo","Manila","0.00541851"
"Cairo","Sao-Paulo","0.00486869"
"Cairo","Seoul","0.00585685"
"Cairo","Mumbai","0.0113425"
"Cairo","Shanghai","0.00594716"
"Cairo","Mexico-City","0.00402624"
"Cairo","Guangzhou","0.00619683"
"Cairo","Beijing","0.0065839"
"Cairo","New-York","0.00551431"
"Cairo","Kolkata","0.00869886"
"Cairo","Moscow","0.016932"
"Cairo","Bangkok","0.00682988"
"Cairo","Dhaka","0.0084804"
"Cairo","Buenos-Aires","0.00421493"
"Cairo","Osaka","0.00534696"
"Cairo","Lagos","0.0126038"
"Cairo","Istanbul","0.0388666"
"Cairo","Karachi","0.0138421"
"Cairo","Kinshasa","0.0118161"
"Cairo","Shenzhen","0.00611936"
"Cairo","Bangalore","0.00968017"
"Cairo","Ho-Chi-Minh-City","0.00620293"
"Cairo","Tehran","0.0246006"
"Cairo","Los-Angeles","0.00408108"
"Cairo","Rio-de-Janeiro","0.0050323"
"Cairo","Chengdu","0.0072433"
"Cairo","Baoding","0.00661174"
"Cairo","Chennai","0.00923598"
"Cairo","Lahore","0.0120653"
"Cairo","London","0.0140399"
"Cairo","Paris","0.0153373"
"Cairo","Tianjin","0.00650277"
"Cairo","Linyi","0.0062817"
"Cairo","Shijiazhuang","0.00665228"
"Cairo","Zhengzhou","0.00659624"
"Cairo","Nanyang","0.00661689"
"Cairo","Hyderabad","0.00995116"
"Cairo","Wuhan","0.00639872"
"Cairo","Handan","0.00660273"
"Cairo","Nagoya","0.00529536"
"Cairo","Weifang","0.00629138"
"Cairo","Lima","0.00400883"
"Cairo","Zhoukou","0.0064841"
"Cairo","Luanda","0.0104547"
"Cairo","Ganzhou","0.00617907"
"Cairo","Tongshan","0.00633005"
"Cairo","Kuala-Lumpur","0.0062459"
"Cairo","Chicago","0.00504183"
"Cairo","Heze","0.00648585"
"Cairo","Chongqing","0.00697699"
"Cairo","Hanoi","0.00668756"
"Cairo","Fuyang","0.00637564"
"Cairo","Changsha","0.00640619"
"Cairo","Dongguan","0.00615936"
"Cairo","Jining","0.00641298"
"Cairo","Jinan","0.00642981"
"Cairo","Pune","0.0110435"
"Cairo","Foshan","0.006204"
"Cairo","Bogota","0.00444079"
"Cairo","Ahmedabad","0.0118666"
"Cairo","Nanjing","0.00614673"
"Cairo","Changchun","0.006181"
"Cairo","Tangshan","0.00645512"
"Cairo","Cangzhou","0.00649742"
"Cairo","Dar-es-Salaam","0.0118035"
"Cairo","Hefei","0.00623767"
"Cairo","Hong-Kong","0.00610212"
"Cairo","Shaoyang","0.00648222"
"Cairo","Zhanjiang","0.0063318"
"Cairo","Shangqiu","0.00644178"
"Cairo","Nantong","0.00601103"
"Cairo","Yancheng","0.00610754"
"Cairo","Nanning","0.00655725"
"Cairo","Hengyang","0.00638595"
"Cairo","Zhumadian","0.00650511"
"Cairo","Shenyang","0.00620686"
"Cairo","Xingtai","0.00661997"
"Cairo","Xi'an","0.00695196"
"Cairo","Santiago","0.00388992"
"Cairo","Yantai","0.00617937"
"Cairo","Riyadh","0.0295862"
"Cairo","Luoyang","0.00668553"
"Cairo","Kunming","0.00713894"
"Cairo","Shangrao","0.00607028"
"Cairo","Hangzhou","0.00599441"
"Cairo","Bijie","0.00699526"
"Cairo","Quanzhou","0.00590592"
"Cairo","Miami","0.00476824"
"Cairo","Wuxi","0.00603361"
"Cairo","Huanggang","0.00635191"
"Cairo","Maoming","0.00631128"
"Cairo","Nanchong","0.0070639"
"Cairo","Zunyi","0.00686689"
"Cairo","Qujing","0.00705608"
"Cairo","Baghdad","0.0370649"
"Cairo","Xinyang","0.006471"
"Beijing","Tokyo","0.0232599"
"Beijing","Jakarta","0.00948557"
"Beijing","Delhi","0.0130673"
"Beijing","Manila","0.0172489"
"Beijing","Sao-Paulo","0.00283298"
"Beijing","Seoul","0.0498231"
"Beijing","Mumbai","0.0104286"
"Beijing","Shanghai","0.044504"
"Beijing","Mexico-City","0.00399744"
"Beijing","Guangzhou","0.0257907"
"Beijing","Cairo","0.0065839"
"Beijing","New-York","0.00452812"
"Beijing","Kolkata","0.015077"
"Beijing","Moscow","0.00855609"
"Beijing","Bangkok","0.0149433"
"Beijing","Dhaka","0.0162521"
"Beijing","Buenos-Aires","0.00258844"
"Beijing","Osaka","0.0273971"
"Beijing","Lagos","0.0043444"
"Beijing","Istanbul","0.00703524"
"Beijing","Karachi","0.0101793"
"Beijing","Kinshasa","0.00442008"
"Beijing","Shenzhen","0.0250745"
"Beijing","Bangalore","0.0102535"
"Beijing","Ho-Chi-Minh-City","0.0145989"
"Beijing","Tehran","0.00884666"
"Beijing","Los-Angeles","0.00495197"
"Beijing","Rio-de-Janeiro","0.00287808"
"Beijing","Chengdu","0.0318926"
"Beijing","Baoding","0.26323"
"Beijing","Chennai","0.0107133"
"Beijing","Lahore","0.0127506"
"Beijing","London","0.0061042"
"Beijing","Paris","0.00604814"
"Beijing","Tianjin","0.315419"
"Beijing","Linyi","0.0813094"
"Beijing","Shijiazhuang","0.159138"
"Beijing","Zhengzhou","0.0743564"
"Beijing","Nanyang","0.0560341"
"Beijing","Hyderabad","0.0111875"
"Beijing","Wuhan","0.0453059"
"Beijing","Handan","0.110483"
"Beijing","Nagoya","0.0258768"
"Beijing","Weifang","0.10523"
"Beijing","Lima","0.00299415"
"Beijing","Zhoukou","0.0653046"
"Beijing","Luanda","0.00423442"
"Beijing","Ganzhou","0.0308448"
"Beijing","Tongshan","0.0733942"
"Beijing","Kuala-Lumpur","0.0113703"
"Beijing","Chicago","0.00469204"
"Beijing","Heze","0.0867458"
"Beijing","Chongqing","0.0330641"
"Beijing","Hanoi","0.0210388"
"Beijing","Fuyang","0.0601811"
"Beijing","Changsha","0.0359916"
"Beijing","Dongguan","0.0257603"
"Beijing","Jining","0.0907412"
"Beijing","Jinan","0.120931"
"Beijing","Pune","0.0105179"
"Beijing","Foshan","0.0256155"
"Beijing","Bogota","0.00333328"
"Beijing","Ahmedabad","0.0109778"
"Beijing","Nanjing","0.0527062"
"Beijing","Changchun","0.0554379"
"Beijing","Tangshan","0.245027"
"Beijing","Cangzhou","0.215602"
"Beijing","Dar-es-Salaam","0.00528588"
"Beijing","Hefei","0.0527727"
"Beijing","Hong-Kong","0.0247777"
"Beijing","Shaoyang","0.0326869"
"Beijing","Zhanjiang","0.0226578"
"Beijing","Shangqiu","0.075432"
"Beijing","Nantong","0.0490984"
"Beijing","Yancheng","0.0590737"
"Beijing","Nanning","0.0238445"
"Beijing","Hengyang","0.0324931"
"Beijing","Zhumadian","0.0588889"
"Beijing","Shenyang","0.0738866"
"Beijing","Xingtai","0.122677"
"Beijing","Xi'an","0.0518726"
"Beijing","Santiago","0.0026164"
"Beijing","Yantai","0.0900217"
"Beijing","Riyadh","0.00751677"
"Beijing","Luoyang","0.0683757"
"Beijing","Kunming","0.0233865"
"Beijing","Shangrao","0.0375242"
"Beijing","Hangzhou","0.0425034"
"Beijing","Bijie","0.0279966"
"Beijing","Quanzhou","0.0289157"
"Beijing","Miami","0.00398069"
"Beijing","Wuxi","0.0480498"
"Beijing","Huanggang","0.0450299"
"Beijing","Maoming","0.0233212"
"Beijing","Nanchong","0.0350299"
"Beijing","Zunyi","0.0300822"
"Beijing","Qujing","0.0245877"
"Beijing","Baghdad","0.00788478"
"Beijing","Xinyang","0.0531928"
"New-York","Tokyo","0.00458668"
"New-York","Jakarta","0.00308065"
"New-York","Delhi","0.00423785"
"New-York","Manila","0.00364241"
"New-York","Sao-Paulo","0.00646774"
"New-York","Seoul","0.0045017"
"New-York","Mumbai","0.0039727"
"New-York","Shanghai","0.00419494"
"New-York","Mexico-City","0.0146476"
"New-York","Guangzhou","0.00386713"
"New-York","Cairo","0.00551431"
"New-York","Beijing","0.00452812"
"New-York","Kolkata","0.00390762"
"New-York","Moscow","0.00661541"
"New-York","Bangkok","0.00357549"
"New-York","Dhaka","0.00393072"
"New-York","Buenos-Aires","0.00583281"
"New-York","Osaka","0.00448297"
"New-York","Lagos","0.00586655"
"New-York","Istanbul","0.00616176"
"New-York","Karachi","0.00426132"
"New-York","Kinshasa","0.0048509"
"New-York","Shenzhen","0.00385029"
"New-York","Bangalore","0.00372713"
"New-York","Ho-Chi-Minh-City","0.00348747"
"New-York","Tehran","0.00504918"
"New-York","Los-Angeles","0.0124887"
"New-York","Rio-de-Janeiro","0.0064078"
"New-York","Chengdu","0.00412264"
"New-York","Baoding","0.00447754"
"New-York","Chennai","0.00369781"
"New-York","Lahore","0.00438791"
"New-York","London","0.0089028"
"New-York","Paris","0.00849914"
"New-York","Tianjin","0.00449816"
"New-York","Linyi","0.00432955"
"New-York","Shijiazhuang","0.00443732"
"New-York","Zhengzhou","0.00429542"
"New-York","Nanyang","0.00422152"
"New-York","Hyderabad","0.00384377"
"New-York","Wuhan","0.00413429"
"New-York","Handan","0.00437587"
"New-York","Nagoya","0.00451914"
"New-York","Weifang","0.00440316"
"New-York","Lima","0.00843916"
"New-York","Zhoukou","0.00425366"
"New-York","Luanda","0.00478034"
"New-York","Ganzhou","0.00396461"
"New-York","Tongshan","0.00429071"
"New-York","Kuala-Lumpur","0.00329603"
"New-York","Chicago","0.0414623"
"New-York","Heze","0.00432218"
"New-York","Chongqing","0.00408025"
"New-York","Hanoi","0.00378724"
"New-York","Fuyang","0.00422969"
"New-York","Changsha","0.00404153"
"New-York","Dongguan","0.00386608"
"New-York","Jining","0.00433424"
"New-York","Jinan","0.00438932"
"New-York","Pune","0.003941"
"New-York","Foshan","0.00386335"
"New-York","Bogota","0.0123088"
"New-York","Ahmedabad","0.00410555"
"New-York","Nanjing","0.00421166"
"New-York","Changchun","0.00477741"
"New-York","Tangshan","0.00452498"
"New-York","Cangzhou","0.00445913"
"New-York","Dar-es-Salaam","0.00400036"
"New-York","Hefei","0.00419633"
"New-York","Hong-Kong","0.0038433"
"New-York","Shaoyang","0.00400307"
"New-York","Zhanjiang","0.00379692"
"New-York","Shangqiu","0.00429009"
"New-York","Nantong","0.0042224"
"New-York","Yancheng","0.00427291"
"New-York","Nanning","0.00384648"
"New-York","Hengyang","0.00399384"
"New-York","Zhumadian","0.0042256"
"New-York","Shenyang","0.00466126"
"New-York","Xingtai","0.00439512"
"New-York","Xi'an","0.00426447"
"New-York","Santiago","0.0060232"
"New-York","Yantai","0.00444654"
"New-York","Riyadh","0.00473365"
"New-York","Luoyang","0.00428778"
"New-York","Kunming","0.00392246"
"New-York","Shangrao","0.00407157"
"New-York","Hangzhou","0.00415143"
"New-York","Bijie","0.00399878"
"New-York","Quanzhou","0.00395069"
"New-York","Miami","0.0276748"
"New-York","Wuxi","0.00420229"
"New-York","Huanggang","0.00413139"
"New-York","Maoming","0.00381291"
"New-York","Nanchong","0.00412698"
"New-York","Zunyi","0.00401319"
"New-York","Qujing","0.00393709"
"New-York","Baghdad","0.00516039"
"New-York","Xinyang","0.00419243"
"Kolkata","Tokyo","0.00963225"
"Kolkata","Jakarta","0.013054"
"Kolkata","Delhi","0.0368738"
"Kolkata","Manila","0.0139196"
"Kolkata","Sao-Paulo","0.0032302"
"Kolkata","Seoul","0.0122333"
"Kolkata","Mumbai","0.0293278"
"Kolkata","Shanghai","0.0144709"
"Kolkata","Mexico-City","0.0032629"
"Kolkata","Guangzhou","0.019241"
"Kolkata","Cairo","0.00869886"
"Kolkata","Beijing","0.015077"
"Kolkata","New-York","0.00390762"
"Kolkata","Moscow","0.00895715"
"Kolkata","Bangkok","0.0300413"
"Kolkata","Dhaka","0.169965"
"Kolkata","Buenos-Aires","0.00301678"
"Kolkata","Osaka","0.0104291"
"Kolkata","Lagos","0.00539512"
"Kolkata","Istanbul","0.00846659"
"Kolkata","Karachi","0.0223566"
"Kolkata","Kinshasa","0.00587055"
"Kolkata","Shenzhen","0.0186231"
"Kolkata","Bangalore","0.0310487"
"Kolkata","Ho-Chi-Minh-City","0.0209207"
"Kolkata","Tehran","0.0128348"
"Kolkata","Los-Angeles","0.00380079"
"Kolkata","Rio-de-Janeiro","0.00330668"
"Kolkata","Chengdu","0.0270503"
"Kolkata","Baoding","0.0156607"
"Kolkata","Chennai","0.0355088"
"Kolkata","Lahore","0.0284533"
"Kolkata","London","0.00624057"
"Kolkata","Paris","0.0063243"
"Kolkata","Tianjin","0.0149712"
"Kolkata","Linyi","0.0153057"
"Kolkata","Shijiazhuang","0.0162591"
"Kolkata","Zhengzhou","0.0175236"
"Kolkata","Nanyang","0.0186156"
"Kolkata","Hyderabad","0.0405085"
"Kolkata","Wuhan","0.018051"
"Kolkata","Handan","0.0166432"
"Kolkata","Nagoya","0.0101402"
"Kolkata","Weifang","0.0147499"
"Kolkata","Lima","0.0027584"
"Kolkata","Zhoukou","0.0172758"
"Kolkata","Luanda","0.00559556"
"Kolkata","Ganzhou","0.0180877"
"Kolkata","Tongshan","0.0159273"
"Kolkata","Kuala-Lumpur","0.0189087"
"Kolkata","Chicago","0.00387853"
"Kolkata","Heze","0.0165384"
"Kolkata","Chongqing","0.024774"
"Kolkata","Hanoi","0.0268591"
"Kolkata","Fuyang","0.016817"
"Kolkata","Changsha","0.019269"
"Kolkata","Dongguan","0.0188733"
"Kolkata","Jining","0.0159944"
"Kolkata","Jinan","0.0155704"
"Kolkata","Pune","0.0307589"
"Kolkata","Foshan","0.0193524"
"Kolkata","Bogota","0.0030322"
"Kolkata","Ahmedabad","0.0299768"
"Kolkata","Nanjing","0.0155267"
"Kolkata","Changchun","0.0120085"
"Kolkata","Tangshan","0.0145436"
"Kolkata","Cangzhou","0.0152827"
"Kolkata","Dar-es-Salaam","0.00792619"
"Kolkata","Hefei","0.0162397"
"Kolkata","Hong-Kong","0.0185157"
"Kolkata","Shaoyang","0.0205433"
"Kolkata","Zhanjiang","0.0214856"
"Kolkata","Shangqiu","0.0166071"
"Kolkata","Nantong","0.0146403"
"Kolkata","Yancheng","0.0148053"
"Kolkata","Nanning","0.0238629"
"Kolkata","Hengyang","0.0196933"
"Kolkata","Zhumadian","0.0177489"
"Kolkata","Shenyang","0.0126894"
"Kolkata","Xingtai","0.0165318"
"Kolkata","Xi'an","0.0205345"
"Kolkata","Santiago","0.00282731"
"Kolkata","Yantai","0.0139031"
"Kolkata","Riyadh","0.0116707"
"Kolkata","Luoyang","0.0182133"
"Kolkata","Kunming","0.0325963"
"Kolkata","Shangrao","0.0162175"
"Kolkata","Hangzhou","0.0150678"
"Kolkata","Bijie","0.0272684"
"Kolkata","Quanzhou","0.0159701"
"Kolkata","Miami","0.00343668"
"Kolkata","Wuxi","0.0149206"
"Kolkata","Huanggang","0.0177208"
