"l","l'",Value
"Kolkata","Shanghai","0.0144709"
"Moscow","Shanghai","0.00727572"
"Bangkok","Shanghai","0.0170356"
"Dhaka","Shanghai","0.0155567"
"Buenos-Aires","Shanghai","0.00254025"
"Osaka","Shanghai","0.0353725"
"Lagos","Shanghai","0.00407144"
"Istanbul","Shanghai","0.00621866"
"Karachi","Shanghai","0.00927748"
"Kinshasa","Shanghai","0.00422223"
"Shenzhen","Shanghai","0.0397354"
"Bangalore","Shanghai","0.0100778"
"Ho-Chi-Minh-City","Shanghai","0.0179845"
"Tehran","Shanghai","0.00777584"
"Los-Angeles","Shanghai","0.00477374"
"Rio-de-Janeiro","Shanghai","0.0027333"
"Chengdu","Shanghai","0.029248"
"Baoding","Shanghai","0.0469805"
"Chennai","Shanghai","0.0106182"
"Lahore","Shanghai","0.0111388"
"London","Shanghai","0.00540402"
"Paris","Shanghai","0.00536593"
"Tianjin","Shanghai","0.0491215"
"Linyi","Shanghai","0.0874749"
"Shijiazhuang","Shanghai","0.0478774"
"Zhengzhou","Shanghai","0.0568336"
"Nanyang","Shanghai","0.0545844"
"Hyderabad","Shanghai","0.0107823"
"Wuhan","Shanghai","0.0677513"
"Handan","Shanghai","0.0535657"
"Nagoya","Shanghai","0.0321824"
"Weifang","Shanghai","0.070968"
"Lima","Shanghai","0.00290431"
"Zhoukou","Shanghai","0.0669834"
"Luanda","Shanghai","0.00406662"
"Ganzhou","Shanghai","0.0542706"
"Tongshan","Shanghai","0.0865206"
"Kuala-Lumpur","Shanghai","0.0131862"
"Chicago","Shanghai","0.00437998"
"Heze","Shanghai","0.0648871"
"Chongqing","Shanghai","0.0334349"
"Hanoi","Shanghai","0.0253597"
"Fuyang","Shanghai","0.0809943"
"Changsha","Shanghai","0.0535184"
"Dongguan","Shanghai","0.040591"
"Jining","Shanghai","0.0709403"
"Jinan","Shanghai","0.0634413"
"Pune","Shanghai","0.00996945"
"Foshan","Shanghai","0.0392053"
"Bogota","Shanghai","0.00317288"
"Ahmedabad","Shanghai","0.0101336"
"Nanjing","Shanghai","0.154372"
"Changchun","Shanghai","0.0332621"
"Tangshan","Shanghai","0.0482176"
"Cangzhou","Shanghai","0.0527072"
"Dar-es-Salaam","Shanghai","0.00514849"
"Hefei","Shanghai","0.110067"
"Hong-Kong","Shanghai","0.0393277"
"Shaoyang","Shanghai","0.0449198"
"Zhanjiang","Shanghai","0.0310055"
"Shangqiu","Shanghai","0.0710765"
"Nantong","Shanghai","0.320382"
"Yancheng","Shanghai","0.152668"
"Nanning","Shanghai","0.030345"
"Hengyang","Shanghai","0.0483159"
"Zhumadian","Shanghai","0.0641602"
"Shenyang","Shanghai","0.0401412"
"Xingtai","Shanghai","0.0516305"
"Xi'an","Shanghai","0.0392407"
"Santiago","Shanghai","0.00264584"
"Yantai","Shanghai","0.0672656"
"Riyadh","Shanghai","0.0068551"
"Luoyang","Shanghai","0.0510935"
"Kunming","Shanghai","0.0248907"
"Shangrao","Shanghai","0.0992285"
"Hangzhou","Shanghai","0.237331"
"Bijie","Shanghai","0.0298329"
"Quanzhou","Shanghai","0.0624633"
"Miami","Shanghai","0.00375193"
"Wuxi","Shanghai","0.292673"
"Huanggang","Shanghai","0.0730506"
"Maoming","Shanghai","0.0324994"
"Nanchong","Shanghai","0.0329739"
"Zunyi","Shanghai","0.0331611"
"Qujing","Shanghai","0.0264984"
"Baghdad","Shanghai","0.0070209"
"Xinyang","Shanghai","0.0659307"
"Tokyo","Mexico-City","0.00440526"
"Jakarta","Mexico-City","0.00295936"
"Delhi","Mexico-City","0.00340084"
"Manila","Mexico-City","0.00350394"
"Sao-Paulo","Mexico-City","0.00668268"
"Seoul","Mexico-City","0.00413178"
"Mumbai","Mexico-City","0.00318566"
"Shanghai","Mexico-City","0.00385696"
"Guangzhou","Mexico-City","0.00352857"
"Cairo","Mexico-City","0.00402624"
"Beijing","Mexico-City","0.00399744"
"New-York","Mexico-City","0.0146476"
"Kolkata","Mexico-City","0.0032629"
"Moscow","Mexico-City","0.00464281"
"Bangkok","Mexico-City","0.00316575"
"Dhaka","Mexico-City","0.00329907"
"Buenos-Aires","Mexico-City","0.00671871"
"Osaka","Mexico-City","0.00426312"
"Lagos","Mexico-City","0.00449645"
"Istanbul","Mexico-City","0.00435718"
"Karachi","Mexico-City","0.00335195"
"Kinshasa","Mexico-City","0.00391267"
"Shenzhen","Mexico-City","0.00352889"
"Bangalore","Mexico-City","0.00304077"
"Ho-Chi-Minh-City","Mexico-City","0.00318999"
"Tehran","Mexico-City","0.00378948"
"Los-Angeles","Mexico-City","0.0195571"
"Rio-de-Janeiro","Mexico-City","0.00646697"
"Chengdu","Mexico-City","0.00357963"
"Baoding","Mexico-City","0.00395323"
"Chennai","Mexico-City","0.00303971"
"Lahore","Mexico-City","0.00348347"
"London","Mexico-City","0.00556873"
"Paris","Mexico-City","0.00540763"
"Tianjin","Mexico-City","0.00398896"
"Linyi","Mexico-City","0.0038973"
"Shijiazhuang","Mexico-City","0.00391485"
"Zhengzhou","Mexico-City","0.00381238"
"Nanyang","Mexico-City","0.00374966"
"Hyderabad","Mexico-City","0.00313179"
"Wuhan","Mexico-City","0.00371625"
"Handan","Mexico-City","0.00387511"
"Nagoya","Mexico-City","0.00431164"
"Weifang","Mexico-City","0.00395454"
"Lima","Mexico-City","0.0116096"
"Zhoukou","Mexico-City","0.00379829"
"Luanda","Mexico-City","0.00393107"
"Ganzhou","Mexico-City","0.00361521"
"Tongshan","Mexico-City","0.00385654"
"Kuala-Lumpur","Mexico-City","0.00299836"
"Chicago","Mexico-City","0.0180811"
"Heze","Mexico-City","0.00385301"
"Chongqing","Mexico-City","0.00358056"
"Hanoi","Mexico-City","0.00337628"
"Fuyang","Mexico-City","0.00379848"
"Changsha","Mexico-City","0.00363811"
"Dongguan","Mexico-City","0.00353478"
"Jining","Mexico-City","0.00387595"
"Jinan","Mexico-City","0.00391678"
"Pune","Mexico-City","0.00316935"
"Foshan","Mexico-City","0.00352396"
"Bogota","Mexico-City","0.0154946"
"Ahmedabad","Mexico-City","0.00327686"
"Nanjing","Mexico-City","0.00382819"
"Changchun","Mexico-City","0.00427259"
"Tangshan","Mexico-City","0.00401886"
"Cangzhou","Mexico-City","0.00395939"
"Dar-es-Salaam","Mexico-City","0.00325452"
"Hefei","Mexico-City","0.00379741"
"Hong-Kong","Mexico-City","0.00352622"
"Shaoyang","Mexico-City","0.00359288"
"Zhanjiang","Mexico-City","0.00344329"
"Shangqiu","Mexico-City","0.00383522"
"Nantong","Mexico-City","0.00386572"
"Yancheng","Mexico-City","0.00388671"
"Nanning","Mexico-City","0.00344789"
"Hengyang","Mexico-City","0.00360178"
"Zhumadian","Mexico-City","0.00377194"
"Shenyang","Mexico-City","0.00417637"
"Xingtai","Mexico-City","0.00388731"
"Xi'an","Mexico-City","0.003732"
"Santiago","Mexico-City","0.00750705"
"Yantai","Mexico-City","0.00401236"
"Riyadh","Mexico-City","0.00359057"
"Luoyang","Mexico-City","0.00379144"
"Kunming","Mexico-City","0.00342837"
"Shangrao","Mexico-City","0.00372717"
"Hangzhou","Mexico-City","0.00381018"
"Bijie","Mexico-City","0.00351109"
"Quanzhou","Mexico-City","0.00365913"
"Miami","Mexico-City","0.02365"
"Wuxi","Mexico-City","0.00384413"
"Huanggang","Mexico-City","0.00372234"
"Maoming","Mexico-City","0.0034608"
"Nanchong","Mexico-City","0.00360654"
"Zunyi","Mexico-City","0.00354108"
"Qujing","Mexico-City","0.0034515"
"Baghdad","Mexico-City","0.00383538"
"Xinyang","Mexico-City","0.003751"
"Tokyo","Guangzhou","0.0168944"
"Jakarta","Guangzhou","0.0147646"
"Delhi","Guangzhou","0.0135372"
"Manila","Guangzhou","0.0385122"
"Sao-Paulo","Guangzhou","0.00277572"
"Seoul","Guangzhou","0.0235702"
"Mumbai","Guangzhou","0.0117638"
"Shanghai","Guangzhou","0.039786"
"Mexico-City","Guangzhou","0.00352857"
"Cairo","Guangzhou","0.00619683"
"Beijing","Guangzhou","0.0257907"
"New-York","Guangzhou","0.00386713"
"Kolkata","Guangzhou","0.019241"
"Moscow","Guangzhou","0.00708008"
"Bangkok","Guangzhou","0.0285803"
"Dhaka","Guangzhou","0.0209972"
"Buenos-Aires","Guangzhou","0.00269492"
"Osaka","Guangzhou","0.0195433"
"Lagos","Guangzhou","0.00424634"
"Istanbul","Guangzhou","0.00629938"
"Karachi","Guangzhou","0.0105716"
"Kinshasa","Guangzhou","0.00452153"
"Shenzhen","Guangzhou","0.322854"
"Bangalore","Guangzhou","0.0125819"
"Ho-Chi-Minh-City","Guangzhou","0.0314676"
"Tehran","Guangzhou","0.00819293"
"Los-Angeles","Guangzhou","0.00428076"
"Rio-de-Janeiro","Guangzhou","0.00283158"
"Chengdu","Guangzhou","0.0388472"
"Baoding","Guangzhou","0.0275838"
"Chennai","Guangzhou","0.013512"
"Lahore","Guangzhou","0.0125488"
"London","Guangzhou","0.00523791"
"Paris","Guangzhou","0.00523668"
"Tianjin","Guangzhou","0.0267415"
"Linyi","Guangzhou","0.0341274"
"Shijiazhuang","Guangzhou","0.0291962"
"Zhengzhou","Guangzhou","0.037238"
"Nanyang","Guangzhou","0.0434856"
"Hyderabad","Guangzhou","0.0134186"
"Wuhan","Guangzhou","0.0564602"
"Handan","Guangzhou","0.0321779"
"Nagoya","Guangzhou","0.0185349"
"Weifang","Guangzhou","0.0300948"
"Lima","Guangzhou","0.00271419"
"Zhoukou","Guangzhou","0.0408197"
"Luanda","Guangzhou","0.00436257"
"Ganzhou","Guangzhou","0.126653"
"Tongshan","Guangzhou","0.0371635"
"Kuala-Lumpur","Guangzhou","0.0192556"
"Chicago","Guangzhou","0.00399159"
"Heze","Guangzhou","0.0354034"
"Chongqing","Guangzhou","0.0485147"
"Hanoi","Guangzhou","0.0588771"
"Fuyang","Guangzhou","0.0429334"
"Changsha","Guangzhou","0.0813689"
"Dongguan","Guangzhou","0.495244"
"Jining","Guangzhou","0.0344486"
"Jinan","Guangzhou","0.0313053"
"Pune","Guangzhou","0.0120046"
"Foshan","Guangzhou","0.722473"
"Bogota","Guangzhou","0.00296219"
"Ahmedabad","Guangzhou","0.0119125"
"Nanjing","Guangzhou","0.0423628"
"Changchun","Guangzhou","0.0191949"
"Tangshan","Guangzhou","0.0257425"
"Cangzhou","Guangzhou","0.0282258"
"Dar-es-Salaam","Guangzhou","0.00572181"
"Hefei","Guangzhou","0.0454996"
"Hong-Kong","Guangzhou","0.27523"
"Shaoyang","Guangzhou","0.0923562"
"Zhanjiang","Guangzhou","0.120717"
"Shangqiu","Guangzhou","0.037667"
"Nantong","Guangzhou","0.0388206"
"Yancheng","Guangzhou","0.0363822"
"Nanning","Guangzhou","0.0897203"
"Hengyang","Guangzhou","0.105388"
"Zhumadian","Guangzhou","0.0435665"
"Shenyang","Guangzhou","0.0214494"
"Xingtai","Guangzhou","0.0311701"
"Xi'an","Guangzhou","0.0367917"
"Santiago","Guangzhou","0.00265181"
"Yantai","Guangzhou","0.0276007"
"Riyadh","Guangzhou","0.00740987"
"Luoyang","Guangzhou","0.0374638"
"Kunming","Guangzhou","0.0437873"
"Shangrao","Guangzhou","0.062083"
"Hangzhou","Guangzhou","0.0455652"
"Bijie","Guangzhou","0.0512163"
"Quanzhou","Guangzhou","0.0798447"
"Miami","Guangzhou","0.00346352"
"Wuxi","Guangzhou","0.0411129"
"Huanggang","Guangzhou","0.0568379"
"Maoming","Guangzhou","0.146734"
"Nanchong","Guangzhou","0.0430985"
"Zunyi","Guangzhou","0.0578922"
"Qujing","Guangzhou","0.047902"
"Baghdad","Guangzhou","0.00738384"
"Xinyang","Guangzhou","0.0474546"
"Tokyo","Cairo","0.00519707"
"Jakarta","Cairo","0.0055335"
"Delhi","Cairo","0.0111642"
"Manila","Cairo","0.00541851"
"Sao-Paulo","Cairo","0.00486869"
"Seoul","Cairo","0.00585685"
"Mumbai","Cairo","0.0113425"
"Shanghai","Cairo","0.00594716"
"Mexico-City","Cairo","0.00402624"
"Guangzhou","Cairo","0.00619683"
"Beijing","Cairo","0.0065839"
"New-York","Cairo","0.00551431"
"Kolkata","Cairo","0.00869886"
"Moscow","Cairo","0.016932"
"Bangkok","Cairo","0.00682988"
"Dhaka","Cairo","0.0084804"
"Buenos-Aires","Cairo","0.00421493"
"Osaka","Cairo","0.00534696"
"Lagos","Cairo","0.0126038"
"Istanbul","Cairo","0.0388666"
"Karachi","Cairo","0.0138421"
"Kinshasa","Cairo","0.0118161"
"Shenzhen","Cairo","0.00611936"
"Bangalore","Cairo","0.00968017"
"Ho-Chi-Minh-City","Cairo","0.00620293"
"Tehran","Cairo","0.0246006"
"Los-Angeles","Cairo","0.00408108"
"Rio-de-Janeiro","Cairo","0.0050323"
"Chengdu","Cairo","0.0072433"
"Baoding","Cairo","0.00661174"
"Chennai","Cairo","0.00923598"
"Lahore","Cairo","0.0120653"
"London","Cairo","0.0140399"
"Paris","Cairo","0.0153373"
"Tianjin","Cairo","0.00650277"
"Linyi","Cairo","0.0062817"
"Shijiazhuang","Cairo","0.00665228"
"Zhengzhou","Cairo","0.00659624"
"Nanyang","Cairo","0.00661689"
"Hyderabad","Cairo","0.00995116"
"Wuhan","Cairo","0.00639872"
"Handan","Cairo","0.00660273"
"Nagoya","Cairo","0.00529536"
"Weifang","Cairo","0.00629138"
"Lima","Cairo","0.00400883"
"Zhoukou","Cairo","0.0064841"
"Luanda","Cairo","0.0104547"
"Ganzhou","Cairo","0.00617907"
"Tongshan","Cairo","0.00633005"
"Kuala-Lumpur","Cairo","0.0062459"
"Chicago","Cairo","0.00504183"
"Heze","Cairo","0.00648585"
"Chongqing","Cairo","0.00697699"
"Hanoi","Cairo","0.00668756"
"Fuyang","Cairo","0.00637564"
"Changsha","Cairo","0.00640619"
"Dongguan","Cairo","0.00615936"
"Jining","Cairo","0.00641298"
"Jinan","Cairo","0.00642981"
"Pune","Cairo","0.0110435"
"Foshan","Cairo","0.006204"
"Bogota","Cairo","0.00444079"
"Ahmedabad","Cairo","0.0118666"
"Nanjing","Cairo","0.00614673"
"Changchun","Cairo","0.006181"
"Tangshan","Cairo","0.00645512"
"Cangzhou","Cairo","0.00649742"
"Dar-es-Salaam","Cairo","0.0118035"
"Hefei","Cairo","0.00623767"
"Hong-Kong","Cairo","0.00610212"
"Shaoyang","Cairo","0.00648222"
"Zhanjiang","Cairo","0.0063318"
"Shangqiu","Cairo","0.00644178"
"Nantong","Cairo","0.00601103"
"Yancheng","Cairo","0.00610754"
"Nanning","Cairo","0.00655725"
"Hengyang","Cairo","0.00638595"
"Zhumadian","Cairo","0.00650511"
"Shenyang","Cairo","0.00620686"
"Xingtai","Cairo","0.00661997"
"Xi'an","Cairo","0.00695196"
"Santiago","Cairo","0.00388992"
"Yantai","Cairo","0.00617937"
"Riyadh","Cairo","0.0295862"
"Luoyang","Cairo","0.00668553"
"Kunming","Cairo","0.00713894"
"Shangrao","Cairo","0.00607028"
"Hangzhou","Cairo","0.00599441"
"Bijie","Cairo","0.00699526"
"Quanzhou","Cairo","0.00590592"
"Miami","Cairo","0.00476824"
"Wuxi","Cairo","0.00603361"
"Huanggang","Cairo","0.00635191"
"Maoming","Cairo","0.00631128"
"Nanchong","Cairo","0.0070639"
"Zunyi","Cairo","0.00686689"
"Qujing","Cairo","0.00705608"
"Baghdad","Cairo","0.0370649"
"Xinyang","Cairo","0.006471"
"Tokyo","Beijing","0.0232599"
"Jakarta","Beijing","0.00948557"
"Delhi","Beijing","0.0130673"
"Manila","Beijing","0.0172489"
"Sao-Paulo","Beijing","0.00283298"
"Seoul","Beijing","0.0498231"
"Mumbai","Beijing","0.0104286"
"Shanghai","Beijing","0.044504"
"Mexico-City","Beijing","0.00399744"
"Guangzhou","Beijing","0.0257907"
"Cairo","Beijing","0.0065839"
"New-York","Beijing","0.00452812"
"Kolkata","Beijing","0.015077"
"Moscow","Beijing","0.00855609"
"Bangkok","Beijing","0.0149433"
"Dhaka","Beijing","0.0162521"
"Buenos-Aires","Beijing","0.00258844"
"Osaka","Beijing","0.0273971"
"Lagos","Beijing","0.0043444"
"Istanbul","Beijing","0.00703524"
"Karachi","Beijing","0.0101793"
"Kinshasa","Beijing","0.00442008"
"Shenzhen","Beijing","0.0250745"
"Bangalore","Beijing","0.0102535"
"Ho-Chi-Minh-City","Beijing","0.0145989"
"Tehran","Beijing","0.00884666"
"Los-Angeles","Beijing","0.00495197"
"Rio-de-Janeiro","Beijing","0.00287808"
"Chengdu","Beijing","0.0318926"
"Baoding","Beijing","0.26323"
"Chennai","Beijing","0.0107133"
"Lahore","Beijing","0.0127506"
"London","Beijing","0.0061042"
"Paris","Beijing","0.00604814"
"Tianjin","Beijing","0.315419"
"Linyi","Beijing","0.0813094"
"Shijiazhuang","Beijing","0.159138"
"Zhengzhou","Beijing","0.0743564"
"Nanyang","Beijing","0.0560341"
"Hyderabad","Beijing","0.0111875"
"Wuhan","Beijing","0.0453059"
"Handan","Beijing","0.110483"
"Nagoya","Beijing","0.0258768"
"Weifang","Beijing","0.10523"
"Lima","Beijing","0.00299415"
"Zhoukou","Beijing","0.0653046"
"Luanda","Beijing","0.00423442"
"Ganzhou","Beijing","0.0308448"
"Tongshan","Beijing","0.0733942"
"Kuala-Lumpur","Beijing","0.0113703"
"Chicago","Beijing","0.00469204"
"Heze","Beijing","0.0867458"
"Chongqing","Beijing","0.0330641"
"Hanoi","Beijing","0.0210388"
"Fuyang","Beijing","0.0601811"
"Changsha","Beijing","0.0359916"
"Dongguan","Beijing","0.0257603"
"Jining","Beijing","0.0907412"
"Jinan","Beijing","0.120931"
"Pune","Beijing","0.0105179"
"Foshan","Beijing","0.0256155"
"Bogota","Beijing","0.00333328"
"Ahmedabad","Beijing","0.0109778"
"Nanjing","Beijing","0.0527062"
"Changchun","Beijing","0.0554379"
"Tangshan","Beijing","0.245027"
"Cangzhou","Beijing","0.215602"
"Dar-es-Salaam","Beijing","0.00528588"
"Hefei","Beijing","0.0527727"
"Hong-Kong","Beijing","0.0247777"
"Shaoyang","Beijing","0.0326869"
"Zhanjiang","Beijing","0.0226578"
"Shangqiu","Beijing","0.075432"
"Nantong","Beijing","0.0490984"
"Yancheng","Beijing","0.0590737"
"Nanning","Beijing","0.0238445"
"Hengyang","Beijing","0.0324931"
"Zhumadian","Beijing","0.0588889"
"Shenyang","Beijing","0.0738866"
"Xingtai","Beijing","0.122677"
"Xi'an","Beijing","0.0518726"
"Santiago","Beijing","0.0026164"
"Yantai","Beijing","0.0900217"
"Riyadh","Beijing","0.00751677"
"Luoyang","Beijing","0.0683757"
"Kunming","Beijing","0.0233865"
"Shangrao","Beijing","0.0375242"
"Hangzhou","Beijing","0.0425034"
"Bijie","Beijing","0.0279966"
"Quanzhou","Beijing","0.0289157"
"Miami","Beijing","0.00398069"
"Wuxi","Beijing","0.0480498"
"Huanggang","Beijing","0.0450299"
"Maoming","Beijing","0.0233212"
"Nanchong","Beijing","0.0350299"
"Zunyi","Beijing","0.0300822"
"Qujing","Beijing","0.0245877"
"Baghdad","Beijing","0.00788478"
"Xinyang","Beijing","0.0531928"
"Tokyo","New-York","0.00458668"
"Jakarta","New-York","0.00308065"
"Delhi","New-York","0.00423785"
"Manila","New-York","0.00364241"
"Sao-Paulo","New-York","0.00646774"
"Seoul","New-York","0.0045017"
"Mumbai","New-York","0.0039727"
"Shanghai","New-York","0.00419494"
"Mexico-City","New-York","0.0146476"
"Guangzhou","New-York","0.00386713"
"Cairo","New-York","0.00551431"
"Beijing","New-York","0.00452812"
"Kolkata","New-York","0.00390762"
"Moscow","New-York","0.00661541"
"Bangkok","New-York","0.00357549"
"Dhaka","New-York","0.00393072"
"Buenos-Aires","New-York","0.00583281"
"Osaka","New-York","0.00448297"
"Lagos","New-York","0.00586655"
"Istanbul","New-York","0.00616176"
"Karachi","New-York","0.00426132"
"Kinshasa","New-York","0.0048509"
"Shenzhen","New-York","0.00385029"
"Bangalore","New-York","0.00372713"
"Ho-Chi-Minh-City","New-York","0.00348747"
"Tehran","New-York","0.00504918"
"Los-Angeles","New-York","0.0124887"
"Rio-de-Janeiro","New-York","0.0064078"
"Chengdu","New-York","0.00412264"
"Baoding","New-York","0.00447754"
"Chennai","New-York","0.00369781"
"Lahore","New-York","0.00438791"
"London","New-York","0.0089028"
"Paris","New-York","0.00849914"
"Tianjin","New-York","0.00449816"
"Linyi","New-York","0.00432955"
"Shijiazhuang","New-York","0.00443732"
"Zhengzhou","New-York","0.00429542"
"Nanyang","New-York","0.00422152"
"Hyderabad","New-York","0.00384377"
"Wuhan","New-York","0.00413429"
"Handan","New-York","0.00437587"
"Nagoya","New-York","0.00451914"
"Weifang","New-York","0.00440316"
"Lima","New-York","0.00843916"
"Zhoukou","New-York","0.00425366"
"Luanda","New-York","0.00478034"
"Ganzhou","New-York","0.00396461"
"Tongshan","New-York","0.00429071"
"Kuala-Lumpur","New-York","0.00329603"
"Chicago","New-York","0.0414623"
"Heze","New-York","0.00432218"
"Chongqing","New-York","0.00408025"
"Hanoi","New-York","0.00378724"
"Fuyang","New-York","0.00422969"
"Changsha","New-York","0.00404153"
"Dongguan","New-York","0.00386608"
"Jining","New-York","0.00433424"
"Jinan","New-York","0.00438932"
"Pune","New-York","0.003941"
"Foshan","New-York","0.00386335"
"Bogota","New-York","0.0123088"
"Ahmedabad","New-York","0.00410555"
"Nanjing","New-York","0.00421166"
"Changchun","New-York","0.00477741"
"Tangshan","New-York","0.00452498"
"Cangzhou","New-York","0.00445913"
"Dar-es-Salaam","New-York","0.00400036"
"Hefei","New-York","0.00419633"
"Hong-Kong","New-York","0.0038433"
"Shaoyang","New-York","0.00400307"
"Zhanjiang","New-York","0.00379692"
"Shangqiu","New-York","0.00429009"
"Nantong","New-York","0.0042224"
"Yancheng","New-York","0.00427291"
"Nanning","New-York","0.00384648"
"Hengyang","New-York","0.00399384"
"Zhumadian","New-York","0.0042256"
"Shenyang","New-York","0.00466126"
"Xingtai","New-York","0.00439512"
"Xi'an","New-York","0.00426447"
"Santiago","New-York","0.0060232"
"Yantai","New-York","0.00444654"
"Riyadh","New-York","0.00473365"
"Luoyang","New-York","0.00428778"
"Kunming","New-York","0.00392246"
"Shangrao","New-York","0.00407157"
"Hangzhou","New-York","0.00415143"
"Bijie","New-York","0.00399878"
"Quanzhou","New-York","0.00395069"
"Miami","New-York","0.0276748"
"Wuxi","New-York","0.00420229"
"Huanggang","New-York","0.00413139"
"Maoming","New-York","0.00381291"
"Nanchong","New-York","0.00412698"
"Zunyi","New-York","0.00401319"
"Qujing","New-York","0.00393709"
"Baghdad","New-York","0.00516039"
"Xinyang","New-York","0.00419243"
"Tokyo","Kolkata","0.00963225"
"Jakarta","Kolkata","0.013054"
"Delhi","Kolkata","0.0368738"
"Manila","Kolkata","0.0139196"
"Sao-Paulo","Kolkata","0.0032302"
"Seoul","Kolkata","0.0122333"
"Mumbai","Kolkata","0.0293278"
"Shanghai","Kolkata","0.0144709"
"Mexico-City","Kolkata","0.0032629"
"Guangzhou","Kolkata","0.019241"
"Cairo","Kolkata","0.00869886"
"Beijing","Kolkata","0.015077"
"New-York","Kolkata","0.00390762"
"Moscow","Kolkata","0.00895715"
"Bangkok","Kolkata","0.0300413"
"Dhaka","Kolkata","0.169965"
"Buenos-Aires","Kolkata","0.00301678"
"Osaka","Kolkata","0.0104291"
"Lagos","Kolkata","0.00539512"
"Istanbul","Kolkata","0.00846659"
"Karachi","Kolkata","0.0223566"
"Kinshasa","Kolkata","0.00587055"
"Shenzhen","Kolkata","0.0186231"
"Bangalore","Kolkata","0.0310487"
"Ho-Chi-Minh-City","Kolkata","0.0209207"
"Tehran","Kolkata","0.0128348"
"Los-Angeles","Kolkata","0.00380079"
"Rio-de-Janeiro","Kolkata","0.00330668"
"Chengdu","Kolkata","0.0270503"
"Baoding","Kolkata","0.0156607"
"Chennai","Kolkata","0.0355088"
"Lahore","Kolkata","0.0284533"
"London","Kolkata","0.00624057"
"Paris","Kolkata","0.0063243"
"Tianjin","Kolkata","0.0149712"
"Linyi","Kolkata","0.0153057"
"Shijiazhuang","Kolkata","0.0162591"
"Zhengzhou","Kolkata","0.0175236"
"Nanyang","Kolkata","0.0186156"
"Hyderabad","Kolkata","0.0405085"
"Wuhan","Kolkata","0.018051"
"Handan","Kolkata","0.0166432"
"Nagoya","Kolkata","0.0101402"
"Weifang","Kolkata","0.0147499"
"Lima","Kolkata","0.0027584"
"Zhoukou","Kolkata","0.0172758"
"Luanda","Kolkata","0.00559556"
"Ganzhou","Kolkata","0.0180877"
"Tongshan","Kolkata","0.0159273"
"Kuala-Lumpur","Kolkata","0.0189087"
"Chicago","Kolkata","0.00387853"
"Heze","Kolkata","0.0165384"
"Chongqing","Kolkata","0.024774"
"Hanoi","Kolkata","0.0268591"
"Fuyang","Kolkata","0.016817"
"Changsha","Kolkata","0.019269"
"Dongguan","Kolkata","0.0188733"
"Jining","Kolkata","0.0159944"
"Jinan","Kolkata","0.0155704"
"Pune","Kolkata","0.0307589"
"Foshan","Kolkata","0.0193524"
"Bogota","Kolkata","0.0030322"
"Ahmedabad","Kolkata","0.0299768"
"Nanjing","Kolkata","0.0155267"
"Changchun","Kolkata","0.0120085"
"Tangshan","Kolkata","0.0145436"
"Cangzhou","Kolkata","0.0152827"
"Dar-es-Salaam","Kolkata","0.00792619"
"Hefei","Kolkata","0.0162397"
"Hong-Kong","Kolkata","0.0185157"
"Shaoyang","Kolkata","0.0205433"
"Zhanjiang","Kolkata","0.0214856"
"Shangqiu","Kolkata","0.0166071"
"Nantong","Kolkata","0.0146403"
"Yancheng","Kolkata","0.0148053"
"Nanning","Kolkata","0.0238629"
"Hengyang","Kolkata","0.0196933"
"Zhumadian","Kolkata","0.0177489"
"Shenyang","Kolkata","0.0126894"
"Xingtai","Kolkata","0.0165318"
"Xi'an","Kolkata","0.0205345"
"Santiago","Kolkata","0.00282731"
"Yantai","Kolkata","0.0139031"
"Riyadh","Kolkata","0.0116707"
"Luoyang","Kolkata","0.0182133"
"Kunming","Kolkata","0.0325963"
"Shangrao","Kolkata","0.0162175"
"Hangzhou","Kolkata","0.0150678"
"Bijie","Kolkata","0.0272684"
"Quanzhou","Kolkata","0.0159701"
"Miami","Kolkata","0.00343668"
"Wuxi","Kolkata","0.0149206"
"Huanggang","Kolkata","0.0177208"
